Rep,Bloc,Trt,Strain,Time,Mass,Number,Mean,Survival,Biomass
Ita2B8,B8,B,Ita2,4,2881,8,360.125,8,2881
Ita2B8,B8,B,Ita2,5,3022,8,377.75,8,3022
Ita2B8,B8,B,Ita2,6,3258,8,407.25,8,3258
Ita2B8,B8,B,Ita2,7,3471,8,433.875,8,3471
Ita2B8,B8,B,Ita2,8,3121,7,445.85714285714283,7,3121
Ita2B8,B8,B,Ita2,9,3291,7,470.14285714285717,7,3291
Ita2B9,B9,B,Ita2,0,2414,10,241.4,10,2414
Ita2B9,B9,B,Ita2,1,2358,10,235.8,10,2358
Ita2B9,B9,B,Ita2,10,4740,10,474,10,4740
Ita2B9,B9,B,Ita2,11,4866,10,486.6,10,4866
Ita2B9,B9,B,Ita2,12,4900,10,490,10,4900
Ita2B9,B9,B,Ita2,13,5138,10,513.8,10,5138
Ita2B9,B9,B,Ita2,14,4625,8,578.125,8,4625
Ita2B9,B9,B,Ita2,2,3220,10,322,10,3220
Ita2B9,B9,B,Ita2,3,3291,10,329.1,10,3291
Ita2B9,B9,B,Ita2,4,3379,10,337.9,10,3379
Ita2B9,B9,B,Ita2,5,3524,10,352.4,10,3524
Ita2B9,B9,B,Ita2,6,3611,10,361.1,10,3611
Ita2B9,B9,B,Ita2,7,3825,10,382.5,10,3825
Ita2B9,B9,B,Ita2,8,4206,10,420.6,10,4206
Ita2B9,B9,B,Ita2,9,4374,10,437.4,10,4374
Ita2C1,B1,C,Ita2,0,2574,10,257.4,10,2574
Ita2C1,B1,C,Ita2,1,2604,10,260.4,10,2604
Ita2C1,B1,C,Ita2,10,6366,10,636.6,10,6366
Ita2C1,B1,C,Ita2,11,7206,10,720.6,10,7206
Ita2C1,B1,C,Ita2,12,7718,10,771.8,10,7718
Ita2C1,B1,C,Ita2,13,8085,10,808.5,10,8085
Ita2C1,B1,C,Ita2,14,8170,10,817,10,8170
Ita2C1,B1,C,Ita2,2,3450,10,345,10,3450
Ita2C1,B1,C,Ita2,3,3734,10,373.4,10,3734
Ita2C1,B1,C,Ita2,4,4044,10,404.4,10,4044
Ita2C1,B1,C,Ita2,5,4535,10,453.5,10,4535
Ita2C1,B1,C,Ita2,6,4787,10,478.7,10,4787
Ita2C1,B1,C,Ita2,7,4638,10,463.8,10,4638
Ita2C1,B1,C,Ita2,8,5168,10,516.8,10,5168
Ita2C1,B1,C,Ita2,9,5119,10,511.9,10,5119
Ita2C10,B10,C,Ita2,0,2358,10,235.8,10,2358
Ita2C10,B10,C,Ita2,1,2731,10,273.1,10,2731
Ita2C10,B10,C,Ita2,10,5081,10,508.1,10,5081
Ita2C10,B10,C,Ita2,11,5181,10,518.1,10,5181
Ita2C10,B10,C,Ita2,12,5161,10,516.1,10,5161
Ita2C10,B10,C,Ita2,13,4960,10,496,10,4960
Ita2C10,B10,C,Ita2,14,5258,10,525.8,10,5258
Ita2C10,B10,C,Ita2,2,3269,10,326.9,10,3269
Ita2C10,B10,C,Ita2,3,3331,10,333.1,10,3331
Ita2C10,B10,C,Ita2,4,3439,10,343.9,10,3439
Ita2C10,B10,C,Ita2,5,3506,10,350.6,10,3506
Ita2C10,B10,C,Ita2,6,3764,10,376.4,10,3764
Ita2C10,B10,C,Ita2,7,4059,10,405.9,10,4059
Ita2C10,B10,C,Ita2,8,4380,10,438,10,4380
Ita2C10,B10,C,Ita2,9,4400,10,440,10,4400
Ita2C2,B2,C,Ita2,0,2425,10,242.5,10,2425
Ita2C2,B2,C,Ita2,1,2799,10,279.9,10,2799
Ita2C2,B2,C,Ita2,10,5444,10,544.4,10,5444
Ita2C2,B2,C,Ita2,11,5681,10,568.1,10,5681
Ita2C2,B2,C,Ita2,12,6163,10,616.3,10,6163
Ita2C2,B2,C,Ita2,13,6734,10,673.4,10,6734
Ita2C2,B2,C,Ita2,14,6787,10,678.7,10,6787
Ita2C2,B2,C,Ita2,2,3265,10,326.5,10,3265
Ita2C2,B2,C,Ita2,3,3493,10,349.3,10,3493
Ita2C2,B2,C,Ita2,4,3886,10,388.6,10,3886
Ita2C2,B2,C,Ita2,5,4454,10,445.4,10,4454
Ita2C2,B2,C,Ita2,6,4357,10,435.7,10,4357
Ita2C2,B2,C,Ita2,7,4484,10,448.4,10,4484
Ita2C2,B2,C,Ita2,8,4534,10,453.4,10,4534
Ita2C2,B2,C,Ita2,9,4891,10,489.1,10,4891
Ita2C3,B3,C,Ita2,0,2318,10,231.8,10,2318
Ita2C3,B3,C,Ita2,1,2984,10,298.4,10,2984
Ita2C3,B3,C,Ita2,10,5457,9,606.3333333333334,9,5457
Ita2C3,B3,C,Ita2,11,5866,9,651.7777777777778,9,5866
Ita2C3,B3,C,Ita2,12,5915,9,657.2222222222222,9,5915
Ita2C3,B3,C,Ita2,13,5575,8,696.875,8,5575
Ita2C3,B3,C,Ita2,14,5675,8,709.375,8,5675
Ita2C3,B3,C,Ita2,2,3686,10,368.6,10,3686
Ita2C3,B3,C,Ita2,3,3576,10,357.6,10,3576
Ita2C3,B3,C,Ita2,4,4169,10,416.9,10,4169
Ita2C3,B3,C,Ita2,5,4181,10,418.1,10,4181
Ita2C3,B3,C,Ita2,6,4416,10,441.6,10,4416
Ita2C3,B3,C,Ita2,7,4651,10,465.1,10,4651
Ita2C3,B3,C,Ita2,8,4924,10,492.4,10,4924
Ita2C3,B3,C,Ita2,9,5055,9,561.6666666666666,9,5055
Ita2C4,B4,C,Ita2,0,2300,10,230,10,2300
Ita2C4,B4,C,Ita2,1,3053,10,305.3,10,3053
Ita2C4,B4,C,Ita2,10,5442,10,544.2,10,5442
Ita2C4,B4,C,Ita2,11,5776,10,577.6,10,5776
Ita2C4,B4,C,Ita2,12,6157,10,615.7,10,6157
Ita2C4,B4,C,Ita2,13,6469,10,646.9,10,6469
Ita2C4,B4,C,Ita2,14,6953,10,695.3,10,6953
Ita2C4,B4,C,Ita2,2,3489,10,348.9,10,3489
Ita2C4,B4,C,Ita2,3,3549,10,354.9,10,3549
Ita2C4,B4,C,Ita2,4,4130,10,413,10,4130
Ita2C4,B4,C,Ita2,5,4036,10,403.6,10,4036
Ita2C4,B4,C,Ita2,6,4136,10,413.6,10,4136
Ita2C4,B4,C,Ita2,7,4040,10,404,10,4040
Ita2C4,B4,C,Ita2,8,4546,10,454.6,10,4546
Ita2C4,B4,C,Ita2,9,4729,10,472.9,10,4729
Ita2C5,B5,C,Ita2,0,2358,10,235.8,10,2358
Ita2C5,B5,C,Ita2,1,2640,10,264,10,2640
Ita2C5,B5,C,Ita2,10,5661,10,566.1,10,5661
Ita2C5,B5,C,Ita2,11,5653,10,565.3,10,5653
Ita2C5,B5,C,Ita2,12,6222,10,622.2,10,6222
Ita2C5,B5,C,Ita2,13,6210,10,621,10,6210
Ita2C5,B5,C,Ita2,14,6606,10,660.6,10,6606
Ita2C5,B5,C,Ita2,2,3320,10,332,10,3320
Ita2C5,B5,C,Ita2,3,3504,10,350.4,10,3504
Ita2C5,B5,C,Ita2,4,3626,10,362.6,10,3626
Ita2C5,B5,C,Ita2,5,4106,10,410.6,10,4106
Ita2C5,B5,C,Ita2,6,4018,10,401.8,10,4018
Ita2C5,B5,C,Ita2,7,4061,10,406.1,10,4061
Ita2C5,B5,C,Ita2,8,4150,10,415,10,4150
Ita2C5,B5,C,Ita2,9,4868,10,486.8,10,4868
Ita2C6,B6,C,Ita2,0,2108,10,210.8,10,2108
Ita2C6,B6,C,Ita2,1,2656,10,265.6,10,2656
Ita2C6,B6,C,Ita2,10,4702,10,470.2,10,4702
Ita2C6,B6,C,Ita2,11,4929,10,492.9,10,4929
Ita2C6,B6,C,Ita2,12,5801,10,580.1,10,5801
Ita2C6,B6,C,Ita2,13,5945,10,594.5,10,5945
Ita2C6,B6,C,Ita2,14,6154,10,615.4,10,6154
Ita2C6,B6,C,Ita2,2,2983,10,298.3,10,2983
Ita2C6,B6,C,Ita2,3,3326,10,332.6,10,3326
Ita2C6,B6,C,Ita2,4,3521,10,352.1,10,3521
Ita2C6,B6,C,Ita2,5,3579,10,357.9,10,3579
Ita2C6,B6,C,Ita2,6,3740,10,374,10,3740
Ita2C6,B6,C,Ita2,7,4055,10,405.5,10,4055
Ita2C6,B6,C,Ita2,8,4432,10,443.2,10,4432
Ita2C6,B6,C,Ita2,9,4457,10,445.7,10,4457
Ita2C7,B7,C,Ita2,0,2083,10,208.3,10,2083
Ita2C7,B7,C,Ita2,1,2846,10,284.6,10,2846
Ita2C7,B7,C,Ita2,10,4921,10,492.1,10,4921
Ita2C7,B7,C,Ita2,11,5738,10,573.8,10,5738
Ita2C7,B7,C,Ita2,12,5917,10,591.7,10,5917
Ita2C7,B7,C,Ita2,13,6483,10,648.3,10,6483
Ita2C7,B7,C,Ita2,14,6882,10,688.2,10,6882
Ita2C7,B7,C,Ita2,2,3210,10,321,10,3210
Ita2C7,B7,C,Ita2,3,3273,10,327.3,10,3273
Ita2C7,B7,C,Ita2,4,3500,10,350,10,3500
Ita2C7,B7,C,Ita2,5,3711,10,371.1,10,3711
Ita2C7,B7,C,Ita2,6,3908,10,390.8,10,3908
Ita2C7,B7,C,Ita2,7,4023,10,402.3,10,4023
Ita2C7,B7,C,Ita2,8,4400,10,440,10,4400
Ita2C7,B7,C,Ita2,9,4631,10,463.1,10,4631
Ita2C8,B8,C,Ita2,0,2264,10,226.4,10,2264
Ita2C8,B8,C,Ita2,1,2908,10,290.8,10,2908
Ita2C8,B8,C,Ita2,10,4806,10,480.6,10,4806
Ita2C8,B8,C,Ita2,11,5008,10,500.8,10,5008
Ita2C8,B8,C,Ita2,12,5124,10,512.4,10,5124
Ita2C8,B8,C,Ita2,13,5110,10,511,10,5110
Ita2C8,B8,C,Ita2,14,5121,10,512.1,10,5121
Ita2C8,B8,C,Ita2,2,3127,10,312.7,10,3127
Ita2C8,B8,C,Ita2,3,3344,10,334.4,10,3344
Ita2C8,B8,C,Ita2,4,3395,10,339.5,10,3395
Ita2C8,B8,C,Ita2,5,3651,10,365.1,10,3651
Ita2C8,B8,C,Ita2,6,3834,10,383.4,10,3834
Ita2C8,B8,C,Ita2,7,3877,10,387.7,10,3877
Ita2C8,B8,C,Ita2,8,4109,10,410.9,10,4109
Ita2C8,B8,C,Ita2,9,3969,10,396.9,10,3969
Ita2C9,B9,C,Ita2,0,2681,10,268.1,10,2681
Ita2C9,B9,C,Ita2,1,3412,10,341.2,10,3412
Ita2C9,B9,C,Ita2,10,6105,10,610.5,10,6105
Ita2C9,B9,C,Ita2,11,6529,10,652.9,10,6529
Ita2C9,B9,C,Ita2,12,6562,9,729.1111111111111,9,6562
Ita2C9,B9,C,Ita2,13,6759,9,751,9,6759
Ita2C9,B9,C,Ita2,14,7023,9,780.3333333333334,9,7023
Ita2C9,B9,C,Ita2,2,3840,10,384,10,3840
Ita2C9,B9,C,Ita2,3,4027,10,402.7,10,4027
Ita2C9,B9,C,Ita2,4,4264,10,426.4,10,4264
Ita2C9,B9,C,Ita2,5,4510,10,451,10,4510
Ita2C9,B9,C,Ita2,6,4564,10,456.4,10,4564
Ita2C9,B9,C,Ita2,7,4750,10,475,10,4750
Ita2C9,B9,C,Ita2,8,4995,10,499.5,10,4995
Ita2C9,B9,C,Ita2,9,5393,10,539.3,10,5393
TurB1,B1,B,Tur,0,2701,10,270.1,10,2701
TurB1,B1,B,Tur,1,2899,9,322.1111111111111,9,2899
TurB1,B1,B,Tur,10,4349,8,543.625,8,4349
TurB1,B1,B,Tur,11,4325,8,540.625,8,4325
TurB1,B1,B,Tur,12,4406,8,550.75,8,4406
TurB1,B1,B,Tur,13,4617,7,659.5714285714286,7,4617
TurB1,B1,B,Tur,14,4683,7,669,7,4683
TurB1,B1,B,Tur,2,3037,9,337.44444444444446,9,3037
TurB1,B1,B,Tur,3,3174,9,352.6666666666667,9,3174
TurB1,B1,B,Tur,4,3476,9,386.22222222222223,9,3476
TurB1,B1,B,Tur,5,3575,9,397.22222222222223,9,3575
TurB1,B1,B,Tur,6,3491,9,387.8888888888889,9,3491
TurB1,B1,B,Tur,7,3553,9,394.77777777777777,9,3553
TurB1,B1,B,Tur,8,3954,9,439.3333333333333,9,3954
TurB1,B1,B,Tur,9,4136,9,459.55555555555554,9,4136
TurB10,B10,B,Tur,0,3063,10,306.3,10,3063
TurB10,B10,B,Tur,1,3192,9,354.6666666666667,9,3192
TurB10,B10,B,Tur,10,5466,9,607.3333333333334,9,5466
TurB10,B10,B,Tur,11,5552,8,694,8,5552
TurB10,B10,B,Tur,12,5602,8,700.25,8,5602
TurB10,B10,B,Tur,13,5688,8,711,8,5688
TurB10,B10,B,Tur,14,6329,8,791.125,8,6329
TurB10,B10,B,Tur,2,3795,9,421.6666666666667,9,3795
TurB10,B10,B,Tur,3,4070,9,452.22222222222223,9,4070
TurB10,B10,B,Tur,4,4143,9,460.3333333333333,9,4143
TurB10,B10,B,Tur,5,4289,9,476.55555555555554,9,4289
TurB10,B10,B,Tur,6,4527,9,503,9,4527
TurB10,B10,B,Tur,7,4494,9,499.3333333333333,9,4494
TurB10,B10,B,Tur,8,4612,9,512.4444444444445,9,4612
TurB10,B10,B,Tur,9,4955,9,550.5555555555555,9,4955
TurB2,B2,B,Tur,0,2621,10,262.1,10,2621
TurB2,B2,B,Tur,1,2589,7,369.85714285714283,7,2589
TurB2,B2,B,Tur,10,4180,7,597.1428571428571,7,4180
TurB2,B2,B,Tur,11,4139,7,591.2857142857143,7,4139
TurB2,B2,B,Tur,12,4710,7,672.8571428571429,7,4710
TurB2,B2,B,Tur,13,4568,6,761.3333333333334,6,4568
TurB2,B2,B,Tur,14,4614,6,769,6,4614
TurB2,B2,B,Tur,2,2810,7,401.42857142857144,7,2810
TurB2,B2,B,Tur,3,3017,7,431,7,3017
TurB2,B2,B,Tur,4,3223,7,460.42857142857144,7,3223
TurB2,B2,B,Tur,5,3458,7,494,7,3458
TurB2,B2,B,Tur,6,3550,7,507.14285714285717,7,3550
TurB2,B2,B,Tur,7,3582,7,511.7142857142857,7,3582
TurB2,B2,B,Tur,8,3873,7,553.2857142857143,7,3873.0000000000005
TurB2,B2,B,Tur,9,3724,7,532,7,3724
TurB3,B3,B,Tur,0,2720,10,272,10,2720
TurB3,B3,B,Tur,1,2800,10,280,10,2800
TurB3,B3,B,Tur,10,4186,10,418.6,10,4186
TurB3,B3,B,Tur,11,4055,9,450.55555555555554,9,4055
TurB3,B3,B,Tur,12,4081,8,510.125,8,4081
TurB3,B3,B,Tur,13,4458,8,557.25,8,4458
TurB3,B3,B,Tur,14,4467,8,558.375,8,4467
TurB3,B3,B,Tur,2,2956,10,295.6,10,2956
TurB3,B3,B,Tur,3,2661,10,266.1,10,2661
TurB3,B3,B,Tur,4,3348,10,334.8,10,3348
TurB3,B3,B,Tur,5,3418,10,341.8,10,3418
TurB3,B3,B,Tur,6,3782,10,378.2,10,3782
TurB3,B3,B,Tur,7,3772,10,377.2,10,3772
TurB3,B3,B,Tur,8,3761,10,376.1,10,3761
TurB3,B3,B,Tur,9,3957,10,395.7,10,3957
TurB4,B4,B,Tur,0,3227,10,322.7,10,3227
TurB4,B4,B,Tur,1,2755,8,344.375,8,2755
TurB4,B4,B,Tur,10,4229,7,604.1428571428571,7,4229
TurB4,B4,B,Tur,11,4362,7,623.1428571428571,7,4362
TurB4,B4,B,Tur,12,4395,7,627.8571428571429,7,4395
TurB4,B4,B,Tur,13,4877,7,696.7142857142857,7,4877
TurB4,B4,B,Tur,14,5198,7,742.5714285714286,7,5198
TurB4,B4,B,Tur,2,3352,8,419,8,3352
TurB4,B4,B,Tur,3,3292,8,411.5,8,3292
TurB4,B4,B,Tur,4,3626,8,453.25,8,3626
TurB4,B4,B,Tur,5,3623,8,452.875,8,3623
TurB4,B4,B,Tur,6,3680,8,460,8,3680
TurB4,B4,B,Tur,7,3676,8,459.5,8,3676
TurB4,B4,B,Tur,8,3928,8,491,8,3928
TurB4,B4,B,Tur,9,3732,7,533.1428571428571,7,3732
TurB5,B5,B,Tur,0,2992,10,299.2,10,2992
TurB5,B5,B,Tur,1,3103,9,344.77777777777777,9,3103
TurB5,B5,B,Tur,10,5589,9,621,9,5589
TurB5,B5,B,Tur,11,5991,9,665.6666666666666,9,5991
TurB5,B5,B,Tur,12,6096,9,677.3333333333334,9,6096
TurB5,B5,B,Tur,13,6716,9,746.2222222222222,9,6716
TurB5,B5,B,Tur,14,6655,9,739.4444444444445,9,6655
TurB5,B5,B,Tur,2,3512,9,390.22222222222223,9,3512
TurB5,B5,B,Tur,3,3760,9,417.77777777777777,9,3760
TurB5,B5,B,Tur,4,4007,9,445.22222222222223,9,4007
TurB5,B5,B,Tur,5,4020,9,446.6666666666667,9,4020
TurB5,B5,B,Tur,6,4107,9,456.3333333333333,9,4107
TurB5,B5,B,Tur,7,4405,9,489.44444444444446,9,4405
TurB5,B5,B,Tur,8,4790,9,532.2222222222222,9,4790
TurB5,B5,B,Tur,9,5010,9,556.6666666666666,9,5010
TurB6,B6,B,Tur,0,2705,10,270.5,10,2705
TurB6,B6,B,Tur,1,3086,10,308.6,10,3086
TurB6,B6,B,Tur,10,4558,10,455.8,10,4558
TurB6,B6,B,Tur,11,4567,10,456.7,10,4567
TurB6,B6,B,Tur,12,4856,10,485.6,10,4856
TurB6,B6,B,Tur,13,5140,10,514,10,5140
TurB6,B6,B,Tur,14,5592,10,559.2,10,5592
TurB6,B6,B,Tur,2,3401,10,340.1,10,3401
TurB6,B6,B,Tur,3,3466,10,346.6,10,3466
TurB6,B6,B,Tur,4,3650,10,365,10,3650
TurB6,B6,B,Tur,5,3618,10,361.8,10,3618
TurB6,B6,B,Tur,6,3767,10,376.7,10,3767
TurB6,B6,B,Tur,7,3890,10,389,10,3890
TurB6,B6,B,Tur,8,4141,10,414.1,10,4141
TurB6,B6,B,Tur,9,4626,10,462.6,10,4626
TurB7,B7,B,Tur,0,2561,10,256.1,10,2561
TurB7,B7,B,Tur,1,2911,10,291.1,10,2911
TurB7,B7,B,Tur,10,5557,10,555.7,10,5557
TurB7,B7,B,Tur,11,5969,10,596.9,10,5969
TurB7,B7,B,Tur,12,5623,10,562.3,10,5623
TurB7,B7,B,Tur,13,5320,9,591.1111111111111,9,5320
TurB7,B7,B,Tur,14,5337,9,593,9,5337
TurB7,B7,B,Tur,2,3502,10,350.2,10,3502
TurB7,B7,B,Tur,3,3739,10,373.9,10,3739
TurB7,B7,B,Tur,4,4051,10,405.1,10,4051
TurB7,B7,B,Tur,5,4301,10,430.1,10,4301
TurB7,B7,B,Tur,6,4213,10,421.3,10,4213
TurB7,B7,B,Tur,7,4189,10,418.9,10,4189
TurB7,B7,B,Tur,8,4588,10,458.8,10,4588
TurB7,B7,B,Tur,9,4873,10,487.3,10,4873
TurB8,B8,B,Tur,0,2567,10,256.7,10,2567
TurB8,B8,B,Tur,1,2704,10,270.4,10,2704
TurB8,B8,B,Tur,10,4170,10,417,10,4170
TurB8,B8,B,Tur,11,4269,10,426.9,10,4269
TurB8,B8,B,Tur,12,4147,9,460.77777777777777,9,4147
TurB8,B8,B,Tur,13,4335,9,481.6666666666667,9,4335
TurB8,B8,B,Tur,14,4438,9,493.1111111111111,9,4438
TurB8,B8,B,Tur,2,3443,10,344.3,10,3443
TurB8,B8,B,Tur,3,3373,10,337.3,10,3373
TurB8,B8,B,Tur,4,3509,10,350.9,10,3509
TurB8,B8,B,Tur,5,3614,10,361.4,10,3614
TurB8,B8,B,Tur,6,3938,10,393.8,10,3938
TurB8,B8,B,Tur,7,3682,10,368.2,10,3682
TurB8,B8,B,Tur,8,3708,10,370.8,10,3708
TurB8,B8,B,Tur,9,3993,10,399.3,10,3993
TurB9,B9,B,Tur,0,2270,10,227,10,2270
TurB9,B9,B,Tur,1,2988,10,298.8,10,2988
TurB9,B9,B,Tur,10,5017,10,501.7,10,5017
TurB9,B9,B,Tur,11,5129,10,512.9,10,5129
TurB9,B9,B,Tur,12,5232,10,523.2,10,5232
TurB9,B9,B,Tur,13,5233,10,523.3,10,5233
TurB9,B9,B,Tur,14,5468,10,546.8,10,5468
TurB9,B9,B,Tur,2,3395,10,339.5,10,3395
TurB9,B9,B,Tur,3,3430,10,343,10,3430
TurB9,B9,B,Tur,4,3558,10,355.8,10,3558
TurB9,B9,B,Tur,5,3712,10,371.2,10,3712
TurB9,B9,B,Tur,6,3990,10,399,10,3990
TurB9,B9,B,Tur,7,4210,10,421,10,4210
TurB9,B9,B,Tur,8,4649,10,464.9,10,4649
TurB9,B9,B,Tur,9,4519,10,451.9,10,4519
TurC1,B1,C,Tur,0,2403,10,240.3,10,2403
TurC1,B1,C,Tur,1,3084,10,308.4,10,3084
TurC1,B1,C,Tur,10,5409,10,540.9,10,5409
TurC1,B1,C,Tur,11,5941,10,594.1,10,5941
TurC1,B1,C,Tur,12,6508,10,650.8,10,6508
TurC1,B1,C,Tur,13,6843,10,684.3,10,6843
TurC1,B1,C,Tur,14,6681,10,668.1,10,6681
TurC1,B1,C,Tur,2,3668,10,366.8,10,3668
TurC1,B1,C,Tur,3,3834,10,383.4,10,3834
TurC1,B1,C,Tur,4,4089,10,408.9,10,4089
TurC1,B1,C,Tur,5,4385,10,438.5,10,4385
TurC1,B1,C,Tur,6,4582,10,458.2,10,4582
TurC1,B1,C,Tur,7,4511,10,451.1,10,4511
TurC1,B1,C,Tur,8,4735,10,473.5,10,4735
TurC1,B1,C,Tur,9,4897,10,489.7,10,4897
TurC10,B10,C,Tur,0,2550,10,255,10,2550
TurC10,B10,C,Tur,1,3111,10,311.1,10,3111
TurC10,B10,C,Tur,10,5270,9,585.5555555555555,9,5270
TurC10,B10,C,Tur,11,5738,9,637.5555555555555,9,5738
TurC10,B10,C,Tur,12,6110,9,678.8888888888889,9,6110
TurC10,B10,C,Tur,13,6124,9,680.4444444444445,9,6124
TurC10,B10,C,Tur,14,6347,9,705.2222222222222,9,6347
TurC10,B10,C,Tur,2,3346,9,371.77777777777777,9,3346
TurC10,B10,C,Tur,3,3577,9,397.44444444444446,9,3577
TurC10,B10,C,Tur,4,3800,9,422.22222222222223,9,3800
TurC10,B10,C,Tur,5,3992,9,443.55555555555554,9,3992
TurC10,B10,C,Tur,6,3897,9,433,9,3897
TurC10,B10,C,Tur,7,4041,9,449,9,4041
TurC10,B10,C,Tur,8,4500,9,500,9,4500
TurC10,B10,C,Tur,9,4672,9,519.1111111111111,9,4672
TurC2,B2,C,Tur,0,2654,10,265.4,10,2654
TurC2,B2,C,Tur,1,2832,10,283.2,10,2832
TurC2,B2,C,Tur,10,5752,10,575.2,10,5752
TurC2,B2,C,Tur,11,6002,10,600.2,10,6002
TurC2,B2,C,Tur,12,6590,10,659,10,6590
TurC2,B2,C,Tur,13,6953,10,695.3,10,6953
TurC2,B2,C,Tur,14,7592,10,759.2,10,7592
TurC2,B2,C,Tur,2,3619,10,361.9,10,3619
TurC2,B2,C,Tur,3,3920,10,392,10,3920
TurC2,B2,C,Tur,4,4064,10,406.4,10,4064
TurC2,B2,C,Tur,5,4433,10,443.3,10,4433
TurC2,B2,C,Tur,6,4516,10,451.6,10,4516
TurC2,B2,C,Tur,7,4626,10,462.6,10,4626
TurC2,B2,C,Tur,8,4670,10,467,10,4670
TurC2,B2,C,Tur,9,5090,10,509,10,5090
TurC3,B3,C,Tur,0,2566,10,256.6,10,2566
TurC3,B3,C,Tur,1,2926,10,292.6,10,2926
TurC3,B3,C,Tur,10,5773,10,577.3,10,5773
TurC3,B3,C,Tur,11,6164,10,616.4,10,6164
TurC3,B3,C,Tur,12,6688,10,668.8,10,6688
TurC3,B3,C,Tur,13,6523,10,652.3,10,6523
TurC3,B3,C,Tur,14,6653,10,665.3,10,6653
TurC3,B3,C,Tur,2,3453,10,345.3,10,3453
TurC3,B3,C,Tur,3,3912,10,391.2,10,3912
TurC3,B3,C,Tur,4,4010,10,401,10,4010
TurC3,B3,C,Tur,5,4096,10,409.6,10,4096
TurC3,B3,C,Tur,6,4413,10,441.3,10,4413
TurC3,B3,C,Tur,7,4696,10,469.6,10,4696
TurC3,B3,C,Tur,8,4579,10,457.9,10,4579
TurC3,B3,C,Tur,9,5066,10,506.6,10,5066
TurC4,B4,C,Tur,0,2237,10,223.7,10,2237
TurC4,B4,C,Tur,1,2969,10,296.9,10,2969
TurC4,B4,C,Tur,10,4897,9,544.1111111111111,9,4897
TurC4,B4,C,Tur,11,4903,9,544.7777777777778,9,4903
TurC4,B4,C,Tur,12,5385,9,598.3333333333334,9,5385
TurC4,B4,C,Tur,13,5946,9,660.6666666666666,9,5946
TurC4,B4,C,Tur,14,5946,9,660.6666666666666,9,5946
TurC4,B4,C,Tur,2,3640,10,364,10,3640
TurC4,B4,C,Tur,3,3562,10,356.2,10,3562
TurC4,B4,C,Tur,4,4038,10,403.8,10,4038
TurC4,B4,C,Tur,5,4171,10,417.1,10,4171
TurC4,B4,C,Tur,6,3882,9,431.3333333333333,9,3882
TurC4,B4,C,Tur,7,4263,9,473.6666666666667,9,4263
TurC4,B4,C,Tur,8,4499,9,499.8888888888889,9,4499
TurC4,B4,C,Tur,9,4522,9,502.44444444444446,9,4522
TurC5,B5,C,Tur,0,3027,10,302.7,10,3027
TurC5,B5,C,Tur,1,2781,9,309,9,2781
TurC5,B5,C,Tur,10,5026,9,558.4444444444445,9,5026
TurC5,B5,C,Tur,11,5205,9,578.3333333333334,9,5205
TurC5,B5,C,Tur,12,5912,9,656.8888888888889,9,5912
TurC5,B5,C,Tur,13,6008,9,667.5555555555555,9,6008
TurC5,B5,C,Tur,14,6168,9,685.3333333333334,9,6168
TurC5,B5,C,Tur,2,3250,9,361.1111111111111,9,3250
TurC5,B5,C,Tur,3,3491,9,387.8888888888889,9,3491
TurC5,B5,C,Tur,4,3800,9,422.22222222222223,9,3800
TurC5,B5,C,Tur,5,3870,9,430,9,3870
TurC5,B5,C,Tur,6,3802,9,422.44444444444446,9,3802
TurC5,B5,C,Tur,7,3984,9,442.6666666666667,9,3984
TurC5,B5,C,Tur,8,4426,9,491.77777777777777,9,4426
TurC5,B5,C,Tur,9,5091,9,565.6666666666666,9,5091
TurC6,B6,C,Tur,0,2258,10,225.8,10,2258
TurC6,B6,C,Tur,1,2873,10,287.3,10,2873
TurC6,B6,C,Tur,10,6109,10,610.9,10,6109
TurC6,B6,C,Tur,11,6121,10,612.1,10,6121
TurC6,B6,C,Tur,12,6406,10,640.6,10,6406
TurC6,B6,C,Tur,13,6780,10,678,10,6780
TurC6,B6,C,Tur,14,7168,10,716.8,10,7168
TurC6,B6,C,Tur,2,3580,10,358,10,3580
TurC6,B6,C,Tur,3,4033,10,403.3,10,4033
TurC6,B6,C,Tur,4,4384,10,438.4,10,4384
TurC6,B6,C,Tur,5,4236,10,423.6,10,4236
TurC6,B6,C,Tur,6,4185,10,418.5,10,4185
TurC6,B6,C,Tur,7,4528,10,452.8,10,4528
TurC6,B6,C,Tur,8,5593,10,559.3,10,5593
TurC6,B6,C,Tur,9,5709,10,570.9,10,5709
TurC7,B7,C,Tur,0,2188,10,218.8,10,2188
TurC7,B7,C,Tur,1,2681,10,268.1,10,2681
TurC7,B7,C,Tur,10,5205,10,520.5,10,5205
TurC7,B7,C,Tur,11,5284,10,528.4,10,5284
TurC7,B7,C,Tur,12,5716,10,571.6,10,5716
TurC7,B7,C,Tur,13,5815,10,581.5,10,5815
TurC7,B7,C,Tur,14,5831,10,583.1,10,5831
TurC7,B7,C,Tur,2,3167,10,316.7,10,3167
TurC7,B7,C,Tur,3,3316,10,331.6,10,3316
TurC7,B7,C,Tur,4,3673,10,367.3,10,3673
TurC7,B7,C,Tur,5,3680,10,368,10,3680
TurC7,B7,C,Tur,6,3673,10,367.3,10,3673
TurC7,B7,C,Tur,7,3937,10,393.7,10,3937
